Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\IMG\robocam_2018_09_19_18_51_17_600.jpg;14.03662;1;0;5.013607;115.1135;98.84859;0.9765287;206.1939;0.4574877
D:\IMG\robocam_2018_09_19_18_51_17_703.jpg;15;1;0;5.002289;114.6808;98.62019;0.35063;209.6584;0.943231
D:\IMG\robocam_2018_09_19_18_51_17_805.jpg;15;1;0;5.006788;114.2597;98.37045;359.8012;213.0238;1.41224
D:\IMG\robocam_2018_09_19_18_51_17_907.jpg;15;1;0;5.00155;113.8392;98.09904;359.9008;215.9239;1.460789
D:\IMG\robocam_2018_09_19_18_51_18_012.jpg;10.37335;1;0;5.000756;113.428;97.8074;0.1416069;218.757;1.092836
D:\IMG\robocam_2018_09_19_18_51_18_116.jpg;5.682088;1;0;5.010355;112.964;97.42677;0.09908026;221.5435;1.053577
D:\IMG\robocam_2018_09_19_18_51_18_226.jpg;0.9856137;1;0;5.010523;112.5888;97.09758;0.0003971382;222.4306;1.094204
D:\IMG\robocam_2018_09_19_18_51_18_333.jpg;0;1;0;5.012085;112.2162;96.7619;0.02569448;222.6413;1.03979
D:\IMG\robocam_2018_09_19_18_51_18_428.jpg;0;1;0;5.012477;111.8445;96.42252;0.1502582;222.6672;0.9347881
D:\IMG\robocam_2018_09_19_18_51_18_531.jpg;0;1;0;5.005244;111.4721;96.08096;0.3815297;222.6717;0.770359
D:\IMG\robocam_2018_09_19_18_51_18_636.jpg;0;1;0;5.017758;111.0247;95.67014;0.7286715;222.6521;0.499739
D:\IMG\robocam_2018_09_19_18_51_18_735.jpg;0;1;0;5.014829;110.6509;95.32752;1.065911;222.6095;0.245015
D:\IMG\robocam_2018_09_19_18_51_18_835.jpg;0;1;0;5.009027;110.2762;94.98471;1.431471;222.5637;-0.001916412
D:\IMG\robocam_2018_09_19_18_51_18_934.jpg;0;1;0;5.023777;109.9074;94.64328;1.464109;222.5225;-0.002962761
D:\IMG\robocam_2018_09_19_18_51_19_037.jpg;0;1;0;5.057892;109.5412;94.30817;1.297767;222.4851;-0.002265963
D:\IMG\robocam_2018_09_19_18_51_19_136.jpg;-4.64283;1;0;5.011671;109.1686;93.97401;1.246705;221.7824;-0.00118297
D:\IMG\robocam_2018_09_19_18_51_19_235.jpg;-0.2050355;1;0;5.012406;108.7941;93.64055;1.254773;221.6993;359.9877
D:\IMG\robocam_2018_09_19_18_51_19_345.jpg;0;1;0;5.008302;108.4193;93.30706;1.281438;221.8284;-0.00494592
D:\IMG\robocam_2018_09_19_18_51_19_437.jpg;4.943028;1;0;4.995597;108.0468;92.9691;1.372163;222.5158;0.003633048
D:\IMG\robocam_2018_09_19_18_51_19_544.jpg;9.078749;1;0;5.003968;107.6831;92.62432;1.365752;224.1959;0.1077206
D:\IMG\robocam_2018_09_19_18_51_19_639.jpg;13.86064;1;0;5.00817;107.338;92.26847;1.075196;227.1903;0.3581008
D:\IMG\robocam_2018_09_19_18_51_19_740.jpg;15;1;0;5.007628;107.015;91.89922;0.5169702;230.6344;0.8051801
D:\IMG\robocam_2018_09_19_18_51_19_841.jpg;10.47895;1;0;5.008573;106.7111;91.51711;359.8501;233.468;1.31416
D:\IMG\robocam_2018_09_19_18_51_19_940.jpg;0;1;0;5.007168;106.4047;91.12424;359.7407;234.4406;1.183436
D:\IMG\robocam_2018_09_19_18_51_20_043.jpg;-4.527111;1;0;5.003216;106.0966;90.71743;0.2233635;234.0216;0.7006897
D:\IMG\robocam_2018_09_19_18_51_20_148.jpg;0;1;0;5.01651;105.7939;90.30695;0.7321691;233.7026;0.3288045
D:\IMG\robocam_2018_09_19_18_51_20_246.jpg;0;1;0;5.011647;105.4915;89.89601;1.248752;233.6025;-0.002400234
D:\IMG\robocam_2018_09_19_18_51_20_349.jpg;0;1;0;5.011746;105.1947;89.48541;1.551636;233.6618;359.9901
D:\IMG\robocam_2018_09_19_18_51_20_441.jpg;-4.663258;1;0;5.007744;104.8977;89.08717;1.36062;232.9026;-0.002163406
D:\IMG\robocam_2018_09_19_18_51_20_543.jpg;-8.788324;1;0;5.005462;104.5887;88.69465;1.259475;231.2718;359.8633
D:\IMG\robocam_2018_09_19_18_51_20_650.jpg;-13.35314;0.6956788;0;5.012154;104.2679;88.31647;1.003389;228.5015;359.5235
D:\IMG\robocam_2018_09_19_18_51_20_742.jpg;-15;0.3864061;0;5.003297;103.9349;87.96117;0.3096146;225.0846;359.0587
D:\IMG\robocam_2018_09_19_18_51_20_841.jpg;-15;0.09829274;0;4.997243;103.5854;87.62326;359.6928;221.8854;358.5404
D:\IMG\robocam_2018_09_19_18_51_20_940.jpg;-15;0;0;4.97124;103.22;87.29346;359.6337;218.6472;358.4907
D:\IMG\robocam_2018_09_19_18_51_21_037.jpg;-10.5066;0.2995602;0;4.932078;102.8353;86.97904;0.01146725;215.8785;358.8088
D:\IMG\robocam_2018_09_19_18_51_21_128.jpg;-6.169191;0.5887206;0;4.886574;102.5178;86.74774;0.1255005;214.4013;358.9663
D:\IMG\robocam_2018_09_19_18_51_21_236.jpg;0;0.3152859;0;4.897771;102.0345;86.41569;0.04541801;213.6267;359.0555
D:\IMG\robocam_2018_09_19_18_51_21_329.jpg;4.837025;0;0;4.89998;101.7132;86.19571;359.9411;214.0308;359.1575
D:\IMG\robocam_2018_09_19_18_51_21_423.jpg;9.074966;0;0;4.879861;101.3203;85.91424;359.7576;215.6143;359.5478
D:\IMG\robocam_2018_09_19_18_51_21_516.jpg;13.25731;0;0;4.849125;100.9427;85.61992;359.5293;218.2317;0.3311718
D:\IMG\robocam_2018_09_19_18_51_21_612.jpg;15;0;0;4.812924;100.6489;85.3743;359.5389;220.6451;1.015053
D:\IMG\robocam_2018_09_19_18_51_21_711.jpg;15;0;0;4.779654;100.2888;85.05519;359.9353;223.8835;1.552349
D:\IMG\robocam_2018_09_19_18_51_21_803.jpg;15;0;0;4.74358;99.94862;84.72803;0.02018001;227.4809;1.579427
D:\IMG\robocam_2018_09_19_18_51_21_899.jpg;10.83985;0;0;4.709508;99.62978;84.38866;359.8891;230.5195;1.224671
D:\IMG\robocam_2018_09_19_18_51_21_991.jpg;6.548513;0;0;4.678153;99.39338;84.10384;359.9119;231.7625;1.048134
D:\IMG\robocam_2018_09_19_18_51_22_084.jpg;2.338145;0;0;4.617011;99.10986;83.74071;359.9663;232.6355;0.9975037
D:\IMG\robocam_2018_09_19_18_51_22_179.jpg;0;0;0;4.589567;98.83208;83.37758;359.9577;232.903;0.9630285
D:\IMG\robocam_2018_09_19_18_51_22_279.jpg;0;0;0;4.563764;98.55737;83.01625;359.9045;232.939;0.8784941
D:\IMG\robocam_2018_09_19_18_51_22_373.jpg;0;0;0;4.538223;98.33937;82.72876;359.834;232.9387;0.7775133
D:\IMG\robocam_2018_09_19_18_51_22_464.jpg;-4.244452;0;0;4.517815;98.06465;82.37482;359.7042;232.2875;0.5052233
D:\IMG\robocam_2018_09_19_18_51_22_549.jpg;-8.333472;0;0;4.491154;97.83994;82.09872;359.5752;231.0461;0.104181
D:\IMG\robocam_2018_09_19_18_51_22_644.jpg;-12.20601;0;0;4.467346;97.54869;81.76574;359.4602;228.5284;359.3657
D:\IMG\robocam_2018_09_19_18_51_22_738.jpg;-15;0;0;4.431574;97.24406;81.44243;359.7137;225.5352;358.713
D:\IMG\robocam_2018_09_19_18_51_22_837.jpg;-15;0;0;4.392947;96.92982;81.13133;0.08092694;221.974;358.5484
D:\IMG\robocam_2018_09_19_18_51_22_924.jpg;-15;0;0;4.361978;96.67451;80.90082;359.9332;219.047;358.7369
D:\IMG\robocam_2018_09_19_18_51_23_014.jpg;-15;0;0;4.337409;96.33748;80.64017;359.8305;215.7434;358.8327
D:\IMG\robocam_2018_09_19_18_51_23_103.jpg;-15;0;0;4.27075;96.05497;80.44852;359.964;213.1425;358.8087
D:\IMG\robocam_2018_09_19_18_51_23_203.jpg;-15;0;0;4.239287;95.69554;80.22999;359.9776;209.6466;358.8398
D:\IMG\robocam_2018_09_19_18_51_23_289.jpg;-15;0;0;4.203117;95.39986;80.07495;-0.004304033;206.8097;358.7619
D:\IMG\robocam_2018_09_19_18_51_23_391.jpg;-15;0;0;4.173201;95.02524;79.90004;359.9749;203.2313;358.8183
D:\IMG\robocam_2018_09_19_18_51_23_474.jpg;-15;0;0;4.136072;94.64191;79.75298;0.01189136;199.6641;358.7415
D:\IMG\robocam_2018_09_19_18_51_23_563.jpg;-15;0;0;4.0991;94.33328;79.65186;359.9725;196.774;358.7417
D:\IMG\robocam_2018_09_19_18_51_23_650.jpg;-15;0;0;4.075501;94.02111;79.56812;359.9932;193.911;358.7379
D:\IMG\robocam_2018_09_19_18_51_23_750.jpg;-15;0;0;4.040057;93.62956;79.48489;359.9831;190.2959;358.8373
D:\IMG\robocam_2018_09_19_18_51_23_841.jpg;-15;0;0;4.003116;93.23621;79.43104;-0.001757013;186.6985;358.7681
D:\IMG\robocam_2018_09_19_18_51_23_932.jpg;-15;0;0;3.968383;92.92297;79.40289;359.9626;183.835;358.8527
D:\IMG\robocam_2018_09_19_18_51_24_026.jpg;-15;0;0;3.939466;92.53161;79.39551;0.01950633;180.2576;358.7316
D:\IMG\robocam_2018_09_19_18_51_24_121.jpg;-15;0;0;3.902593;92.14516;79.40766;359.9893;176.6273;358.7878
D:\IMG\robocam_2018_09_19_18_51_24_215.jpg;-15;0;0;3.871069;91.76322;79.44691;0.01474937;173.0281;358.8057
D:\IMG\robocam_2018_09_19_18_51_24_313.jpg;-15;0;0;3.833242;91.46248;79.49457;0.01503186;170.097;358.8281
D:\IMG\robocam_2018_09_19_18_51_24_408.jpg;-10.58377;0.2944151;0;3.80652;91.09165;79.57294;-0.001282155;167.1215;358.8496
D:\IMG\robocam_2018_09_19_18_51_24_508.jpg;-6.301454;0.579903;0;3.802806;90.72218;79.66593;0.002565857;165.1471;358.8922
D:\IMG\robocam_2018_09_19_18_51_24_609.jpg;-1.813335;0.8791109;0;3.826875;90.34979;79.76744;0.04308446;164.245;359.0023
D:\IMG\robocam_2018_09_19_18_51_24_713.jpg;0;1;0;3.876668;89.97054;79.87428;0.205752;164.0307;359.1228
D:\IMG\robocam_2018_09_19_18_51_24_811.jpg;0;1;0;3.936839;89.58405;79.9836;0.4533149;164.0231;359.313
D:\IMG\robocam_2018_09_19_18_51_24_908.jpg;0;1;0;3.998115;89.19054;80.09509;0.769735;164.05;359.5455
D:\IMG\robocam_2018_09_19_18_51_25_006.jpg;0;1;0;4.058969;88.79035;80.20806;1.126148;164.0992;359.8049
D:\IMG\robocam_2018_09_19_18_51_25_103.jpg;0;1;0;4.11962;88.38454;80.32335;1.477925;164.1251;-0.0002988668
D:\IMG\robocam_2018_09_19_18_51_25_197.jpg;4.371303;1;0;4.179613;87.97784;80.43695;1.476014;164.8193;-0.005712306
D:\IMG\robocam_2018_09_19_18_51_25_292.jpg;8.630148;1;0;4.247397;87.64762;80.51952;1.37116;166.153;0.08483472
D:\IMG\robocam_2018_09_19_18_51_25_388.jpg;12.89799;1;0;4.293022;87.22959;80.60646;1.059907;169.0026;0.3470964
D:\IMG\robocam_2018_09_19_18_51_25_486.jpg;15;1;0;4.346695;86.8069;80.67046;0.5180774;172.6342;0.7822233
D:\IMG\robocam_2018_09_19_18_51_25_579.jpg;10.54751;1;0;4.393006;86.37834;80.71412;359.8908;175.6353;1.278164
D:\IMG\robocam_2018_09_19_18_51_25_670.jpg;6.385992;1;0;4.446691;86.02518;80.74464;359.7981;177.0665;1.281769
D:\IMG\robocam_2018_09_19_18_51_25_761.jpg;2.278306;1;0;4.471643;85.57018;80.77333;0.1378304;177.9561;0.973875
D:\IMG\robocam_2018_09_19_18_51_25_856.jpg;0;1;0;4.535067;85.10771;80.79219;0.4772451;178.2685;0.6995017
D:\IMG\robocam_2018_09_19_18_51_25_948.jpg;0;1;0;4.593254;84.73347;80.8051;0.7428333;178.3104;0.4790712
D:\IMG\robocam_2018_09_19_18_51_26_043.jpg;0;1;0;4.640226;84.25986;80.82053;1.10612;178.2843;0.2164315
D:\IMG\robocam_2018_09_19_18_51_26_140.jpg;0;1;0;4.697268;83.78043;80.83595;1.46957;178.241;-0.005064383
D:\IMG\robocam_2018_09_19_18_51_26_238.jpg;-4.346342;1;0;4.754935;83.30061;80.85267;1.507059;177.6076;-0.001379482
D:\IMG\robocam_2018_09_19_18_51_26_321.jpg;-8.75681;1;0;4.8186;82.91479;80.87482;1.427055;176.3905;359.96
D:\IMG\robocam_2018_09_19_18_51_26_418.jpg;-12.51526;1;0;4.861925;82.43165;80.91869;1.187866;173.8477;359.7379
D:\IMG\robocam_2018_09_19_18_51_26_511.jpg;-15;1;0;4.914144;82.04688;80.97016;0.8108805;171.2028;359.4352
D:\IMG\robocam_2018_09_19_18_51_26_601.jpg;-15;1;0;4.952887;81.57012;81.05799;0.1199037;167.6307;358.8894
D:\IMG\robocam_2018_09_19_18_51_26_696.jpg;-15;1;0;4.996423;81.09093;81.16805;359.7085;164.5673;358.5099
D:\IMG\robocam_2018_09_19_18_51_26_787.jpg;-15;1;0;5.00089;80.70252;81.27103;359.8686;162.3257;358.5606
D:\IMG\robocam_2018_09_19_18_51_26_879.jpg;-15;1;0;5.000894;80.22082;81.42506;0.208608;158.9066;358.8442
D:\IMG\robocam_2018_09_19_18_51_26_971.jpg;-15;1;0;5.003359;79.8515;81.5719;0.09709113;155.5782;358.9048
D:\IMG\robocam_2018_09_19_18_51_27_060.jpg;-15;1;0;5.005485;79.40294;81.7871;359.9801;151.8441;358.6941
D:\IMG\robocam_2018_09_19_18_51_27_155.jpg;-15;1;0;5.008878;78.96259;82.02256;-0.00511277;148.9171;358.7991
D:\IMG\robocam_2018_09_19_18_51_27_259.jpg;-10.71088;1;0;5.001411;78.53525;82.28534;0.06272201;146.0322;358.8896
D:\IMG\robocam_2018_09_19_18_51_27_350.jpg;-6.069495;1;0;5.010033;78.20462;82.5089;-0.004391865;144.3638;358.8598
D:\IMG\robocam_2018_09_19_18_51_27_450.jpg;-1.952225;1;0;5.011714;77.79626;82.79932;0.01207898;143.364;358.8896
D:\IMG\robocam_2018_09_19_18_51_27_538.jpg;0;1;0;5.013482;77.39187;83.09569;0.02893482;143.0788;358.9919
D:\IMG\robocam_2018_09_19_18_51_27_634.jpg;0;1;0;5.012107;76.98825;83.39696;0.1737334;143.0286;359.0976
D:\IMG\robocam_2018_09_19_18_51_27_728.jpg;0;1;0;5.005299;76.6645;83.63945;0.3701301;143.0222;359.2216
D:\IMG\robocam_2018_09_19_18_51_27_824.jpg;4.227548;1;0;5.018777;76.25639;83.93913;0.6661522;143.6402;359.524
D:\IMG\robocam_2018_09_19_18_51_27_921.jpg;8.564566;1;0;5.007585;75.84065;84.22977;1.012318;145.2456;0.03391129
D:\IMG\robocam_2018_09_19_18_51_28_017.jpg;12.90996;1;0;5.011109;75.41967;84.506;1.171072;147.8133;0.5685265
D:\IMG\robocam_2018_09_19_18_51_28_117.jpg;15;1;0;5.008409;74.99502;84.75667;0.8062112;151.4865;1.16751
D:\IMG\robocam_2018_09_19_18_51_28_212.jpg;15;1;0;4.997523;74.64756;84.92695;0.1506512;154.6313;2.32083
D:\IMG\robocam_2018_09_19_18_51_28_317.jpg;15;1;0;5.000866;74.11015;85.17419;359.8104;157.6171;2.905774
D:\IMG\robocam_2018_09_19_18_51_28_408.jpg;10.31974;1;0;4.999659;73.73885;85.33081;0.05457994;159.2763;2.91689
D:\IMG\robocam_2018_09_19_18_51_28_504.jpg;6.150554;1;0;5.002465;73.27379;85.51492;0.06634687;160.4162;2.38013
D:\IMG\robocam_2018_09_19_18_51_28_604.jpg;1.859588;1;0;5.007979;72.8067;85.69317;359.9892;161.2072;1.210709
D:\IMG\robocam_2018_09_19_18_51_28_701.jpg;0;1;0;5.016312;72.32914;85.85605;0.2246368;161.2301;0.2302673
D:\IMG\robocam_2018_09_19_18_51_28_794.jpg;0;1;0;5.009046;71.8512;86.01588;0.4088554;161.0111;359.4257
D:\IMG\robocam_2018_09_19_18_51_28_897.jpg;-4.225758;1;0;5.011552;71.37692;86.17701;0.4183141;160.4637;358.9388
D:\IMG\robocam_2018_09_19_18_51_28_982.jpg;-8.829783;1;0;5.009187;71.00471;86.3095;0.1243928;159.3001;358.8102
D:\IMG\robocam_2018_09_19_18_51_29_082.jpg;-12.6562;1;0;5.007843;70.54223;86.49072;359.9194;156.9762;358.8285
D:\IMG\robocam_2018_09_19_18_51_29_172.jpg;-15;1;0;5.004671;70.17567;86.65451;0.01622586;154.645;358.7817
D:\IMG\robocam_2018_09_19_18_51_29_275.jpg;-10.90306;1;0;5.004819;69.63837;86.92108;0.0003294499;151.4974;358.8485
D:\IMG\robocam_2018_09_19_18_51_29_371.jpg;-6.305164;1;0;5.009952;69.28695;87.11314;0.008014373;149.9432;358.8823
D:\IMG\robocam_2018_09_19_18_51_29_457.jpg;-1.996486;1;0;5.011227;68.85275;87.36349;0.02914303;148.9547;358.9619
D:\IMG\robocam_2018_09_19_18_51_29_559.jpg;0;1;0;5.011936;68.42134;87.6208;0.1005964;148.6605;359.0382
D:\IMG\robocam_2018_09_19_18_51_29_647.jpg;0;1;0;5.011086;68.07615;87.82943;0.2386276;148.6091;359.1161
D:\IMG\robocam_2018_09_19_18_51_29_743.jpg;0;1;0;5.004511;67.64386;88.09153;0.482385;148.6003;359.2766
D:\IMG\robocam_2018_09_19_18_51_29_837.jpg;0;1;0;5.017044;67.21138;88.35376;0.7494053;148.6202;359.5106
D:\IMG\robocam_2018_09_19_18_51_29_933.jpg;0;1;0;5.007599;66.86479;88.56397;1.00003;148.6516;359.7095
D:\IMG\robocam_2018_09_19_18_51_30_038.jpg;0;1;0;5.008948;66.34435;88.87916;1.405271;148.7274;-0.004239728
D:\IMG\robocam_2018_09_19_18_51_30_126.jpg;0;1;0;4.992984;66.00125;89.09029;1.498706;148.6898;-0.004723144
D:\IMG\robocam_2018_09_19_18_51_30_227.jpg;0;1;0;5.012575;65.57643;89.3516;1.380904;148.636;-0.001225521
D:\IMG\robocam_2018_09_19_18_51_30_322.jpg;0;1;0;5.010849;65.14982;89.6143;1.346144;148.597;-0.001925844
D:\IMG\robocam_2018_09_19_18_51_30_414.jpg;0;1;0;5.023612;64.72315;89.87754;1.353689;148.4985;-0.001534713
D:\IMG\robocam_2018_09_19_18_51_30_517.jpg;0;1;0;5.016438;64.29605;90.14175;1.40151;148.4266;-0.001482541
D:\IMG\robocam_2018_09_19_18_51_30_609.jpg;0;1;0;5.014273;63.95413;90.35378;1.46169;148.388;-0.001758919
D:\IMG\robocam_2018_09_19_18_51_30_702.jpg;0;1;0;5.021313;63.52802;90.61874;1.48894;148.3091;-0.004057114
D:\IMG\robocam_2018_09_19_18_51_30_796.jpg;0;1;0;5.009903;63.10423;90.88289;1.38862;148.2439;-0.001319628
D:\IMG\robocam_2018_09_19_18_51_30_881.jpg;4.292481;1;0;5.010374;62.76297;91.0925;1.355534;148.6355;0.01656859
D:\IMG\robocam_2018_09_19_18_51_30_984.jpg;8.088305;1;0;5.004842;62.33152;91.34602;1.30751;150.0277;0.1761365
D:\IMG\robocam_2018_09_19_18_51_31_066.jpg;12.59893;1;0;5.007522;61.98407;91.53788;1.078595;152.1397;0.3137582
D:\IMG\robocam_2018_09_19_18_51_31_157.jpg;15;1;0;5.001697;61.54237;91.75395;0.5922924;155.4797;0.7373617
D:\IMG\robocam_2018_09_19_18_51_31_242.jpg;10.94625;1;0;5.00954;61.18451;91.91084;0.05939443;157.8943;1.147239
D:\IMG\robocam_2018_09_19_18_51_31_338.jpg;7.085925;1;0;5.009695;60.72831;92.09946;359.7104;159.6842;1.319262
D:\IMG\robocam_2018_09_19_18_51_31_429.jpg;2.786919;1;0;5.002553;60.3519;92.2482;359.9506;160.2586;1.060179
D:\IMG\robocam_2018_09_19_18_51_31_517.jpg;0;1;0;5.005716;59.87433;92.42385;0.3710376;160.6205;0.7725481
D:\IMG\robocam_2018_09_19_18_51_31_593.jpg;3.911485;1;0;5.011341;59.5868;92.52464;0.6028491;160.9401;0.65192
D:\IMG\robocam_2018_09_19_18_51_31_689.jpg;7.396614;1;0;5.01138;59.1069;92.68344;0.8608031;162.298;0.483928
D:\IMG\robocam_2018_09_19_18_51_31_777.jpg;3.110398;1;0;5.011322;58.62606;92.83305;1.003175;163.3246;0.3695025
D:\IMG\robocam_2018_09_19_18_51_31_858.jpg;0;1;0;5.004704;58.24017;92.95036;1.127299;163.5979;0.29921
D:\IMG\robocam_2018_09_19_18_51_31_938.jpg;0;1;0;5.019508;57.85477;93.06701;1.219046;163.6261;0.1787713
D:\IMG\robocam_2018_09_19_18_51_32_036.jpg;0;1;0;5.016455;57.37434;93.21107;1.285968;163.7509;0.01339716
D:\IMG\robocam_2018_09_19_18_51_32_112.jpg;0;1;0;4.967787;57.08436;93.29627;1.360225;163.8044;-0.004232655
D:\IMG\robocam_2018_09_19_18_51_32_199.jpg;0;1;0;4.999114;56.60115;93.43758;1.48798;163.8463;-0.002621916
D:\IMG\robocam_2018_09_19_18_51_32_308.jpg;0;1;0;5.00855;56.12037;93.57877;1.465656;163.8041;-0.003342069
D:\IMG\robocam_2018_09_19_18_51_32_392.jpg;0;1;0;4.998507;55.73664;93.692;1.426915;163.8587;-0.000767834
D:\IMG\robocam_2018_09_19_18_51_32_477.jpg;0;1;0;5.014502;55.2561;93.83374;1.420894;163.8922;-0.004679584
D:\IMG\robocam_2018_09_19_18_51_32_557.jpg;0;1;0;4.985361;54.87065;93.94723;1.45087;163.8371;-0.00104909
D:\IMG\robocam_2018_09_19_18_51_32_643.jpg;3.638614;1;0;5.015783;54.48464;94.05847;1.487707;164.2098;0.002325502
D:\IMG\robocam_2018_09_19_18_51_32_733.jpg;7.464607;1;0;5.017275;54.09807;94.16354;1.464639;165.1912;0.04841267
D:\IMG\robocam_2018_09_19_18_51_32_815.jpg;11.51159;1;0;4.995616;53.61488;94.27942;1.238722;167.3589;0.230775
D:\IMG\robocam_2018_09_19_18_51_32_893.jpg;15;1;0;4.998292;53.22705;94.35587;0.9104492;169.9873;0.5101171
D:\IMG\robocam_2018_09_19_18_51_32_990.jpg;11.45662;1;0;5.007473;52.8403;94.41781;0.4246419;172.4607;0.8520276
D:\IMG\robocam_2018_09_19_18_51_33_074.jpg;7.150931;1;0;5.009893;52.35448;94.47877;359.8214;174.4974;1.295679
D:\IMG\robocam_2018_09_19_18_51_33_161.jpg;3.354907;1;0;5.007759;51.95821;94.52532;359.7491;175.2026;1.208719
D:\IMG\robocam_2018_09_19_18_51_33_251.jpg;0;1;0;5.014753;51.5537;94.56687;0.06828593;175.4516;0.9135538
D:\IMG\robocam_2018_09_19_18_51_33_335.jpg;0;1;0;5.012951;51.04637;94.60994;0.5266943;175.551;0.6388401
D:\IMG\robocam_2018_09_19_18_51_33_419.jpg;0;1;0;5.011656;50.6403;94.64295;0.8897494;175.5524;0.4147913
D:\IMG\robocam_2018_09_19_18_51_33_504.jpg;0;1;0;5.017046;50.23458;94.67598;1.237438;175.5258;0.1693064
D:\IMG\robocam_2018_09_19_18_51_33_587.jpg;0;1;0;5.015306;49.82949;94.70801;1.544514;175.4865;359.9921
D:\IMG\robocam_2018_09_19_18_51_33_673.jpg;0;1;0;5.016149;49.43192;94.73769;1.44428;175.4522;-0.002638999
D:\IMG\robocam_2018_09_19_18_51_33_761.jpg;0;1;0;4.933492;48.93372;94.7776;1.370997;175.4234;-0.002931684
D:\IMG\robocam_2018_09_19_18_51_33_849.jpg;0;1;0;5.0125;48.53416;94.81033;1.354005;175.4043;-0.002533907
D:\IMG\robocam_2018_09_19_18_51_33_926.jpg;0;1;0;5.014849;48.13396;94.84361;1.370446;175.3935;-0.002717752
D:\IMG\robocam_2018_09_19_18_51_34_011.jpg;0;1;0;5.025818;47.73413;94.87738;1.397914;175.3035;-0.001502128
D:\IMG\robocam_2018_09_19_18_51_34_102.jpg;0;1;0;5.008745;47.23295;94.92053;1.47221;175.2785;-0.002509535
D:\IMG\robocam_2018_09_19_18_51_34_188.jpg;0;1;0;5.030185;46.833;94.95551;1.523699;175.1635;-0.001490308
D:\IMG\robocam_2018_09_19_18_51_34_273.jpg;0;1;0;5.009326;46.43563;94.99075;1.41794;175.1008;-0.001420207
D:\IMG\robocam_2018_09_19_18_51_34_352.jpg;0;1;0;5.008371;46.03695;95.02657;1.367573;175.0524;-0.001213611
D:\IMG\robocam_2018_09_19_18_51_34_439.jpg;0;1;0;5.008509;45.5379;95.07189;1.353542;174.9747;-0.001251554
D:\IMG\robocam_2018_09_19_18_51_34_531.jpg;0;1;0;5.015417;45.13807;95.1086;1.376492;174.9274;-0.001189116
D:\IMG\robocam_2018_09_19_18_51_34_608.jpg;0;1;0;5.005421;44.73778;95.14575;1.419984;174.8766;-0.00150321
D:\IMG\robocam_2018_09_19_18_51_34_695.jpg;0;1;0;5.014266;44.23744;95.19274;1.489648;174.8118;-0.00110473
D:\IMG\robocam_2018_09_19_18_51_34_782.jpg;0;1;0;4.998979;43.83831;95.23073;1.488191;174.7412;-0.00422547
D:\IMG\robocam_2018_09_19_18_51_34_869.jpg;0;1;0;5.009095;43.44119;95.26888;1.379499;174.6898;-0.001494697
D:\IMG\robocam_2018_09_19_18_51_34_960.jpg;0;1;0;5.013248;42.94328;95.31729;1.316139;174.6266;-0.0009915462
D:\IMG\robocam_2018_09_19_18_51_35_045.jpg;0;1;0;5.004647;42.54414;95.35645;1.310194;174.5696;-0.001404078
D:\IMG\robocam_2018_09_19_18_51_35_123.jpg;0;1;0;5.014213;42.14435;95.39601;1.338824;174.5346;-0.001674867
D:\IMG\robocam_2018_09_19_18_51_35_207.jpg;0;1;0;5.021895;41.74466;95.43591;1.380696;174.4709;-0.001355492
D:\IMG\robocam_2018_09_19_18_51_35_289.jpg;0;1;0;5.008459;41.34457;95.47625;1.441525;174.421;-0.001086771
D:\IMG\robocam_2018_09_19_18_51_35_382.jpg;0;1;0;4.997938;40.84407;95.52728;1.529483;174.3618;-0.001403944
D:\IMG\robocam_2018_09_19_18_51_35_458.jpg;0;1;0;5.005875;40.44719;95.56817;1.427071;174.3003;-0.001390908
D:\IMG\robocam_2018_09_19_18_51_35_540.jpg;0;1;0;5.007957;40.049;95.6096;1.379386;174.2512;-0.001197711
D:\IMG\robocam_2018_09_19_18_51_35_626.jpg;0;1;0;5.008578;39.65047;95.65138;1.364279;174.1821;-0.0002538562
D:\IMG\robocam_2018_09_19_18_51_35_713.jpg;0;1;0;4.992989;39.25104;95.69366;1.384207;174.1412;-0.001546475
D:\IMG\robocam_2018_09_19_18_51_35_796.jpg;0;1;0;5.016273;38.75162;95.74705;1.432565;174.0701;-0.001519178
D:\IMG\robocam_2018_09_19_18_51_35_872.jpg;0;1;0;5.014251;38.45187;95.77939;1.471912;174.0323;-0.001321224
D:\IMG\robocam_2018_09_19_18_51_35_958.jpg;0;1;0;5.00561;37.95304;95.83372;1.470992;173.9814;-0.001481732
D:\IMG\robocam_2018_09_19_18_51_36_047.jpg;0;1;0;5.022622;37.55581;95.87732;1.392076;173.9585;-0.001283921
D:\IMG\robocam_2018_09_19_18_51_36_131.jpg;0;1;0;5.009523;37.15772;95.92123;1.357566;173.9135;-0.001309362
D:\IMG\robocam_2018_09_19_18_51_36_213.jpg;0;1;0;5.003404;36.75897;95.96545;1.357989;173.8729;-0.001359429
D:\IMG\robocam_2018_09_19_18_51_36_301.jpg;0;1;0;5.014173;36.26016;96.02113;1.392698;173.8155;-0.001224833
D:\IMG\robocam_2018_09_19_18_51_36_383.jpg;0;1;0;4.999475;35.86079;96.06606;1.440907;173.7669;-0.001508401
